s_m,x_m,y_m,z_m,tx,ty,tz,nx,ny,nz
0.001430956758683854,0.34503625103659225,-0.1944364616473705,1.03214582147071,-0.2635174345140509,0.9646546333829185,0.0,0.9646546333829186,0.26351743451405096,0.0
0.0015331679557327007,0.34501020016514716,-0.19433993563069124,1.0321454522680393,-0.25761274616488267,0.9662482460596696,0.0,0.9662482460596696,0.25761274616488267,0.0
0.0016353791527815474,0.3449848452195024,-0.19424364983452436,1.032145291406067,-0.2513111153645135,0.9679063608088565,0.0,0.9679063608088565,0.2513111153645135,0.0
0.001737590349830394,0.34496011330596915,-0.19414702975973122,1.0321448203139083,-0.2448076442565989,0.9695716669300597,0.0,0.9695716669300597,0.2448076442565989,0.0
0.0018398015468792407,0.3449359581467203,-0.1940500303877436,1.0321435027177344,-0.237505799702509,0.971386120503928,0.0,0.971386120503928,0.237505799702509,0.0
0.0019420127439280874,0.3449127305520393,-0.1939532368099322,1.0321425620451046,-0.2322098540045016,0.9726657101508246,0.0,0.9726657101508247,0.23220985400450161,0.0
0.0020442239409769344,0.34488967660466274,-0.1938561692393212,1.0321424961643395,-0.22770082063791106,0.9737311416817385,0.0,0.9737311416817385,0.22770082063791106,0.0
0.002146435138025781,0.3448673017729834,-0.1937589669044861,1.0321421121900243,-0.221195616259979,0.9752294598438709,0.0,0.9752294598438709,0.221195616259979,0.0
0.0022486463350746277,0.3448455350898062,-0.19366155369305452,1.0321416228020348,-0.21589721178802337,0.976416096724218,0.0,0.976416096724218,0.21589721178802337,0.0
0.0023508575321234742,0.3448242509032473,-0.19356426516730213,1.0321416134985868,-0.21075469724435664,0.9775389800869527,0.0,0.9775389800869527,0.21075469724435664,0.0
0.002453068729172321,0.34480354484798986,-0.19346679125741073,1.0321421961756876,-0.20421587347189699,0.9789258792278965,0.0,0.9789258792278965,0.20421587347189699,0.0
0.0025552799262211676,0.3447835264443503,-0.19336904906556565,1.0321429002159406,-0.19905635395787646,0.9799880447990151,0.0,0.9799880447990152,0.1990563539578765,0.0
0.0026574911232700145,0.344763772859868,-0.19327098704366757,1.0321433876468182,-0.19382580534898014,0.9810359612067334,0.0,0.9810359612067334,0.19382580534898014,0.0
0.002759702320318861,0.344744718922856,-0.19317262746895386,1.0321442621857595,-0.18858034015786948,0.9820577657683596,0.0,0.9820577657683597,0.1885803401578695,0.0
0.002861913517367708,0.3447259303417866,-0.1930739169846843,1.0321445505978653,-0.1847878247971183,0.9827784388186126,0.0,0.9827784388186127,0.18478782479711833,0.0
0.0029641247144165544,0.34470750805115224,-0.1929747245906647,1.0321449351057688,-0.18079206217950677,0.9835213420423988,0.0,0.9835213420423989,0.1807920621795068,0.0
0.0030663359114654013,0.3446894697538409,-0.1928755688605703,1.0321463075486899,-0.17509837345909146,0.9845509431268554,0.0,0.9845509431268554,0.17509837345909146,0.0
0.003168547108514248,0.3446722507182122,-0.19277647808664247,1.0321477042657774,-0.16821311444072456,0.9857506521073937,0.0,0.9857506521073937,0.16821311444072456,0.0
0.0032707583055630947,0.3446556339953814,-0.1926772869306692,1.0321489164401074,-0.16264903935569827,0.9866839868958392,0.0,0.9866839868958392,0.16264903935569827,0.0
0.0033729695026119416,0.34463952234288153,-0.1925779367120124,1.0321503400056249,-0.15762969267185362,0.9874982936634256,0.0,0.9874982936634256,0.15762969267185362,0.0
0.003475180699660788,0.3446239071991022,-0.19247852896408219,1.0321505967767772,-0.1508958477795175,0.9885496664927366,0.0,0.9885496664927366,0.1508958477795175,0.0
0.003577391896709635,0.34460918995100265,-0.19237922298783114,1.032150576264216,-0.14497037899724133,0.9894359955112794,0.0,0.9894359955112794,0.14497037899724133,0.0
0.0036796030937584815,0.34459479899189854,-0.19227986280778644,1.0321507767109361,-0.14026804094308762,0.9901135675719166,0.0,0.9901135675719166,0.14026804094308762,0.0
0.0037818142908073284,0.344581008416621,-0.19218029727846325,1.0321507645878816,-0.13597091650065066,0.9907128291618986,0.0,0.9907128291618986,0.13597091650065066,0.0
0.003884025487856175,0.34456749045029283,-0.19208088700317472,1.0321493322360642,-0.13270292621217208,0.9911558572569336,0.0,0.9911558572569336,0.13270292621217208,0.0
0.003986236684905021,0.3445543915620772,-0.19198149645292129,1.0321475363037236,-0.12717777293072585,0.991879939343659,0.0,0.991879939343659,0.12717777293072585,0.0
0.004088447881953869,0.3445419795357171,-0.19188192327060696,1.0321467634733457,-0.11972027547118079,0.9928076629645364,0.0,0.9928076629645365,0.1197202754711808,0.0
0.004190659079002715,0.3445304287863966,-0.1917827796756003,1.032145278902217,-0.11487393533579512,0.9933800778053019,0.0,0.9933800778053019,0.11487393533579512,0.0
0.004292870276051562,0.34451905845897374,-0.19168371171868126,1.032143876646726,-0.11130496478072022,0.9937862973573155,0.0,0.9937862973573155,0.11130496478072022,0.0
0.004395081473100408,0.34450823423292226,-0.1915846156209937,1.0321436686662067,-0.10436351490620811,0.9945392183098771,0.0,0.9945392183098772,0.10436351490620813,0.0
0.0044972926701492555,0.3444982569090005,-0.1914854819324519,1.0321437367103885,-0.09921213435940222,0.9950663055273512,0.0,0.9950663055273512,0.09921213435940222,0.0
0.004599503867198102,0.3444884595542375,-0.19138628185276166,1.032143356119772,-0.09826698431608945,0.9951600875203052,0.0,0.9951600875203052,0.09826698431608945,0.0
0.0047017150642469484,0.34447865108740017,-0.19128693171464006,1.0321432229949226,-0.0949556873820847,0.9954815002971154,0.0,0.9954815002971155,0.09495568738208471,0.0
0.004803926261295795,0.34446946258327266,-0.19118712439649332,1.0321441563365017,-0.08688900082969561,0.9962179990016328,0.0,0.9962179990016328,0.08688900082969561,0.0
0.004906137458344642,0.3444612406358095,-0.19108731375287635,1.032144026746941,-0.081307322952027,0.996689078516653,0.0,0.996689078516653,0.081307322952027,0.0
0.005008348655393489,0.34445315672763943,-0.19098724242233103,1.0321441838231633,-0.07811738791916696,0.9969441677971171,0.0,0.9969441677971171,0.07811738791916696,0.0
0.005110559852442335,0.344445532188274,-0.1908868405218475,1.0321456918116183,-0.0719676449652131,0.9974069671293463,0.0,0.9974069671293464,0.07196764496521312,0.0
0.005212771049491183,0.34443867985551685,-0.1907866059679315,1.0321458759767999,-0.06447067791767655,0.9979196018161158,0.0,0.9979196018161158,0.06447067791767655,0.0
0.005314982246540029,0.34443258199961074,-0.19068638897500945,1.0321458323944759,-0.06023183501218059,0.9981844148508158,0.0,0.9981844148508158,0.06023183501218059,0.0
0.0054171934435888755,0.34442657089943557,-0.19058593183542358,1.0321462635861662,-0.059117630554049984,0.9982510234192974,0.0,0.9982510234192975,0.05911763055404999,0.0
0.005519404640637722,0.34442067402700727,-0.19048531282011533,1.0321455748006803,-0.05250527431026855,0.9986206467771451,0.0,0.9986206467771451,0.05250527431026855,0.0
0.005621615837686569,0.34441600510329634,-0.1903849763635621,1.0321442218608072,-0.04790255119080121,0.998852013858616,0.0,0.998852013858616,0.04790255119080121,0.0
0.005723827034735416,0.3444110429051097,-0.1902844870756827,1.0321436772228048,-0.047894869968708606,0.9988523822020351,0.0,0.9988523822020352,0.04789486996870861,0.0
0.005826038231784262,0.34440635915749257,-0.19018380918321517,1.0321427762774917,-0.044643593572741405,0.9990029777497722,0.0,0.9990029777497723,0.04464359357274141,0.0
0.005928249428833109,0.344402060908771,-0.19008349427088403,1.0321402874275807,-0.03868380654295718,0.9992515014306194,0.0,0.9992515014306194,0.03868380654295718,0.0
0.006030460625881956,0.3443985988927525,-0.18998335175965778,1.0321386291744399,-0.033475844457469234,0.999439526853856,0.0,0.999439526853856,0.033475844457469234,0.0
0.006132671822930803,0.3443953507845726,-0.189883159866699,1.0321376967500864,-0.03186992845727068,0.9994920248106678,0.0,0.9994920248106678,0.03186992845727068,0.0
0.006234883019979649,0.3443922135733404,-0.1897830979110551,1.0321358774143137,-0.028147104865456504,0.9996037917533591,0.0,0.9996037917533592,0.028147104865456508,0.0
0.006337094217028496,0.344389720184649,-0.18968319723962127,1.0321354407102765,-0.024101740206172798,0.999709510867549,0.0,0.9997095108675491,0.0241017402061728,0.0
0.006439305414077343,0.344387398001914,-0.18958335413678715,1.032135780270119,-0.01971194696850438,0.999805700697246,0.0,0.999805700697246,0.01971194696850438,0.0
0.006541516611126189,0.3443857847825102,-0.18948359049863164,1.0321362284617708,-0.017702185072707873,0.9998433040450146,0.0,0.9998433040450146,0.017702185072707873,0.0
0.006643727808175036,0.3443838634794922,-0.18938371954016084,1.0321368564140525,-0.018049157855920612,0.9998371006822521,0.0,0.9998371006822522,0.018049157855920615,0.0
0.006745939005223883,0.34438217634277357,-0.18928370017948143,1.032137928084751,-0.010766008636985248,0.9999420448496145,0.0,0.9999420448496145,0.010766008636985248,0.0
0.00684815020227273,0.3443817097020566,-0.18918367765967412,1.0321393352871973,-0.004673278952974358,0.9999890801722925,0.0,0.9999890801722926,0.004673278952974359,0.0
0.006950361399321576,0.34438124221918737,-0.18908381624463663,1.032139802149959,-0.006203159415702191,0.9999807602215471,0.0,0.9999807602215471,0.006203159415702191,0.0
0.007052572596370423,0.3443804696836824,-0.1889837804083805,1.032141356280515,-0.0024157311992650666,0.9999970821171295,0.0,0.9999970821171295,0.0024157311992650666,0.0
0.00715478379341927,0.3443807593531625,-0.18888393282379046,1.032143152963225,0.0031221353128607827,0.9999951261236668,0.0,0.9999951261236668,-0.0031221353128607827,0.0
0.0072569949904681165,0.34438109319403715,-0.18878407499739863,1.0321437034153647,0.006934243392358032,0.9999759578452753,0.0,0.9999759578452753,-0.006934243392358032,0.0
0.007359206187516963,0.34438214414729584,-0.188684233914829,1.0321442376510024,0.010154331023198519,0.9999484434516969,0.0,0.9999484434516969,-0.010154331023198519,0.0
0.0074614173845658095,0.3443831219099192,-0.18858429706187255,1.0321440247430875,0.010652584171642505,0.9999432596154973,0.0,0.9999432596154975,-0.010652584171642507,0.0
0.007563628581614657,0.34438427481182626,-0.18848423139887835,1.032143100581614,0.017159894899063888,0.9998527581634473,0.0,0.9998527581634473,-0.017159894899063888,0.0
0.007665839778663503,0.34438655505927923,-0.18838425831589067,1.0321433416511125,0.01921075870968722,0.9998154563467191,0.0,0.9998154563467191,-0.01921075870968722,0.0
0.00776805097571235,0.34438811968708793,-0.18828412656322632,1.0321435412404065,0.016882623525642727,0.9998574783552361,0.0,0.9998574783552361,-0.016882623525642727,0.0
0.007870262172761197,0.3443899361822105,-0.1881840144946056,1.0321428502941115,0.023221222654111955,0.9997303510539469,0.0,0.999730351053947,-0.02322122265411196,0.0
0.007972473369810043,0.3443927669942048,-0.18808404864120704,1.032142903914764,0.02700641647157549,0.9996352602171273,0.0,0.9996352602171273,-0.02700641647157549,0.0
0.00807468456685889,0.344395341300236,-0.18798394550101588,1.0321424613571657,0.02627510682571417,0.9996547497817921,0.0,0.9996547497817921,-0.02627510682571417,0.0
0.008176895763907737,0.344398028265415,-0.18788387991154082,1.0321417303006375,0.028634795896927915,0.9995899401574334,0.0,0.9995899401574334,-0.028634795896927915,0.0
0.008279106960956583,0.34440106905009793,-0.18778399991165923,1.032141191772991,0.031071973886409154,0.9995171496471695,0.0,0.9995171496471696,-0.031071973886409157,0.0
0.00838131815800543,0.3444042368970373,-0.18768416186964829,1.0321414580503412,0.03320220488582933,0.9994486548045974,0.0,0.9994486548045974,-0.03320220488582933,0.0
0.008483529355054278,0.34440769950201977,-0.18758441087000322,1.0321421953912289,0.03456727017550731,0.9994023733374928,0.0,0.9994023733374929,-0.034567270175507314,0.0
0.008585740552103123,0.34441113684248076,-0.18748467195282564,1.0321423514022343,0.03541975286012115,0.9993725236904044,0.0,0.9993725236904045,-0.035419752860121154,0.0
0.00868795174915197,0.3444147684776219,-0.18738495888581475,1.0321425860653144,0.035222947220832045,0.9993794794716763,0.0,0.9993794794716763,-0.035222947220832045,0.0
0.008790162946200816,0.34441817166923316,-0.18728507305345124,1.0321429838928387,0.03540444303117568,0.9993730661838212,0.0,0.9993730661838213,-0.03540444303117569,0.0
0.008892374143249664,0.3444218445715529,-0.18718521961348109,1.0321435855826482,0.03745671103879929,0.9992982511733701,0.0,0.9992982511733701,-0.03745671103879929,0.0
0.008994585340298511,0.34442565471077186,-0.18708543485469606,1.032144819573149,0.03830078022588812,0.9992662559268617,0.0,0.9992662559268617,-0.03830078022588812,0.0
0.009096796537347357,0.344429492263823,-0.18698569154182865,1.0321458139904016,0.04310574327157011,0.9990705154777643,0.0,0.9990705154777643,-0.04310574327157011,0.0
0.009199007734396204,0.34443424879872003,-0.18688624794305006,1.0321460525249713,0.043052968647333795,0.9990727910871418,0.0,0.9990727910871419,-0.0430529686473338,0.0
